text,is_bot
The animal is caught on camera after forcing its way through a cat flap and eating pet food.,0
The family of a girl awaiting a heart transplant are asking parents to consider organ donations.,0
A disability charity uses a tegu lizard during therapy sessions.,0
A closelywatched case where business titan Richard Liu was accused of rape was settled hours before trial.,0
Florida residents face tough choices about whether to stay or leave in the aftermath of Hurricane Ian.,0
"Why Manchester Citys Erling Haaland is Cristiano Ronaldo, Zlatan Ibrahimovic and other elite strikers in one player.",0
Dawid Malan hits an unbeaten 78 as England beat Pakistan by 67 runs in the seventh T20 international to clinch a 43 series win.,0
Bruno Lage is sacked as manager of Wolves after 16 months in charge following Saturdays defeat at West Ham United.,0
Manchester Uniteds derby thrashing is a cold shower for anyone at Old Trafford thinking they might be moving closer to the side they hope to challenge.,0
Match of the Day 2 pundit Jermaine Jenas analyses Manchester Uniteds shocking display in their 63 Premier League derby defeat at Manchester City.,0
Sir Bradley Wiggins joins former Manchester City player Paul Stewart and the FA to back an NSPCC campaign against child abuse in sport.,0
"Prime Minister Liz Truss made claims on growth, borrowing costs and mortgage rises.",0
The chancellor has been under pressure to say how he will pay for major tax cuts package.,0
"The chancellor says he wants to focus on delivering growth, after admitting its been a tough day.",0
"The inquirys first module looks at pandemic preparedness, as campaigners say lessons must be learned.",0
"The former president weighed bombing Mexican drug labs and nearly fired his daughter, a new book claims.",0
The tennis player  who is accused of assaulting an expartner  cites his struggles with mental health.,0
Inspectors also endorsed staff values at a time when the BBC was filming patients being mistreated.,0
Demonstrations are happening across the country following the death of a woman detained by morality police.,0
"Demand for Fareshares help continues to grow, but theres been a big fall from their biggest donors.",0
But she did not reverse the decision to remove titles from four of her grandchildren.,0
"Those on meanstested benefits will get the money between 8 and 23 November, the government says.",0
Russian officials say Ukrainian armour has made advances in the south and east.,0
"The Beatles drummer is recovering at home and hopes to resume shows soon, his spokesperson says.",0
"A woman, aged in her 60s, has died after she was attacked by dogs in a Liverpool house, police say.",0
Tuesdays papers are dominated by claims the PM faces a new revolt over public spending cuts.,0
Scottish artist Chloe Fitzpatrick found fame on TikTok after sharing her unusual creative process.,0
"The 44 coins found in Israel date to the Muslim conquest of the area in 635, archaeologists say.",0
"Artist Sam Cox, known as Mr Doodle, is living his childhood dream in a house hes adorned with his own art.",0
Kim Kardashian agrees to pay 1.26m after regulators charge her in EthereumMax case.,0
The YouTubers 30 million subscribers finally find out what he looks like without a mask.,0
The visit to Scotland is the King and Queen Consorts first joint public appearance since the end of the mourning period.,0
Women of colour being treated at a London hospital can now choose a softie to match their skin tone.,0
Astronomer Dan Monk said it was Northumberlands best display of the aurora borealis in ages.,0
Residents drilled holes in their fences to create wildlife corridors for the animals.,0
"The government has Uturned over its plan to abolish the 45 rate of income tax, but other tax changes are going ahead.",0
With a little knowhow people are tuning their home heating to reduce their gas consumption.,0
European countries have taken different approaches to higher energy bills.,0
Pakistans worst floods in years have left millions homeless and lacking clean drinking water.,0
The PM and chancellor held a series of crisis talks as it became clear the 45p tax cut policy was going to fail.,0
Fellow climbers saddened by her death in the Himalayas recall an inspirational figure to a generation of women.,0
Swedens Svante Paabo wins the prize for discoveries on humanitys extinct relatives.,0
"Distraught fans demand justice, claiming police use of tear gas triggered a crush which killed 125 people.",0
Lula and Bolsonaro go headtohead after a closer than expected firstround result.,0
Pariss relative absence in its supply of weapons to Ukraine leaves eastern European countries wary.,0
"After once again starring for Leicester in their thrashing of Nottingham Forest, can James Maddison force his way into Englands World Cup squad",0
"Nottingham Forest manager Steve Cooper put a brave face on the 40 loss to Leicester, but his job is under threat with the team bottom of the table.",0
Manchester United forward Alessia Russo will miss Englands matches against the USA and the Czech Republic through injury.,0
Roy Jones Jr speaks to BBC Sport about Chris Eubank Jr v Conor Benn and why he agreed to step aside from coaching Eubank for the fight.,0
World number one Iga Swiatek criticises the scheduling of upcoming tennis events and says she will not be able to play at Novembers Billie Jean King Cup Finals.,0
The 36yearold man became unwell between miles 23 and 24 of the annual 26.2mile event.,0
Match of the Day 2 pundit Jermaine Jenas analyses Manchester Uniteds shocking display in their 63 Premier League derby defeat by Manchester City at Etihad Stadium.,0
